x1,x2,y
-6.700719320907841,-7.9289527437351675,2
-6.717206433907788,9.110423175342959,1
-6.336756013335545,8.402018254973138,1
-6.783393467419405,-7.133508353399355,2
-5.21268581374226,7.909674300000354,1
-6.21548724965254,-8.434130598237678,2
-7.090054385535987,-5.1948402699715235,2
-4.919816581280461,8.340835722683691,1
-6.063824756281624,-5.571890573346561,2
-6.07518760639997,-8.073227291433687,2
-3.835994922533113,8.002079600147916,1
-4.951295285816157,9.429371100440477,1
-5.317284472598081,7.273367790339107,1
-6.0130641908956495,-6.321306175697834,2
-6.847650890683696,7.549462328445758,1
-6.022246820008764,-6.352124049359787,2
-7.2264652900336275,-6.796919663370893,2
-7.484894540709338,-5.999385302969298,2
-7.0714455759934065,-6.937755302642058,2
-7.734589546052924,-6.866525932682457,2
-7.337629710081195,-7.005343915960354,2
-6.027236573958827,9.310827511139347,1
-7.9252900090401965,8.834413173745117,1
-6.361332698266918,7.329573931017459,1
-6.634623728288457,-6.318920269943721,2
-8.473318781917163,-8.112634961092535,2
-7.250048625008854,-7.419948530000694,2
-7.549632023584214,6.895304047365674,1
-7.6156271203620225,-6.142620651627529,2
-5.726175573953281,-5.558882699568217,2
-6.950891878755326,-8.320085141648846,2
-6.347529385350987,-8.793794225324152,2
-5.703805243789782,9.605983215096447,1
-7.37122189543364,8.799198917074788,1
-7.56091780947151,7.104433932920376,1
-4.217698106026452,6.753792630064175,1
-5.847798652416708,-7.421929071379526,2
-6.8293086716320115,7.539067455877055,1
-6.567034540737741,-5.446945747336134,2
-6.427280041998894,8.01674849100755,1
-8.719830017034932,-7.421500111733678,2
-8.372701252358794,7.171606863644509,1
-6.099199623069684,7.980483357687106,1
-6.534857338686296,7.510451189685792,1
-6.498678940115122,-6.655886984664479,2
-7.583772256283774,8.190182355199413,1
-5.748560163679758,7.589177663198526,1
-7.249199153651522,6.59141703265216,1
-4.930394343177093,-7.805124412997664,2
-4.403969953196818,7.43167722597058,1
-5.9425434074841395,-8.652950063094371,2
-6.072820231013418,9.307397247826087,1
-7.228886103845802,10.086141639095082,1
-6.400783837162745,8.738384848563834,1
-5.224505592806899,7.052113681725327,1
-7.320858169479156,-5.505928477879126,2
-5.393462237088006,8.339374357358885,1
-7.3105192187336705,-7.238188355305232,2
-5.851580274372951,-7.095809233004611,2
-7.641173755279278,-6.127555362897356,2
-4.801742514793367,7.727904774394058,1
-5.954524837346798,8.684574161952815,1
-6.476310478507282,-7.054684765596251,2
-7.501396791959817,7.948620378890076,1
-5.2502436711244655,7.446530923136163,1
-5.138924875862196,8.023489308902723,1
-5.353053457053344,9.529386315737852,1
-7.494989716765916,8.359320032380184,1
-5.499188695193592,7.980076731161188,1
-6.075916564309317,-7.829761321644908,2
-6.652139073533413,-6.434270898572617,2
-5.670179219874519,8.084807842654438,1
-5.7043694488918,-6.387147791622843,2
-7.2392384154684875,-7.480178177472479,2
-6.53467786544366,7.420903258358273,1
-5.2597095850200715,7.589466877858753,1
-4.458697634676709,9.216038757549494,1
-5.653893648407217,8.299492603830382,1
-6.950705467709408,-8.127208317180441,2
-7.068395464013661,-8.66880047102111,2
